PULocationID,puday,mean_day,sd_day
101,7,3.111111111111111,1.7609685122142587
102,1,4.26,2.3194827009486403
102,2,4.191489361702128,2.550688720908791
102,3,4.1,2.2968478844019327
102,4,4.078431372549019,2.0769510081357425
102,5,4.16,2.3066894733645036
102,6,4.769230769230769,2.4222448234885436
102,7,3.64,1.8267848415023749
104,5,1.0,
105,1,1.2307692307692308,0.4385290096535146
105,2,1.1666666666666667,0.38348249442368515
105,3,1.1666666666666667,0.38348249442368515
105,4,1.3888888888888888,1.1950332945836273
105,5,1.0,0.0
105,6,1.2,0.4140393356054125
105,7,1.6,0.9856107606091623
106,1,48.03846153846154,12.274573653330725
106,2,32.71153846153846,10.951473244005939
106,3,33.86538461538461,7.134640285678962
106,4,36.38461538461539,9.661230072606548
106,5,40.63461538461539,12.463324779329659
106,6,42.34615384615385,9.194808030674988
106,7,58.19230769230769,15.581585991840372
107,1,5877.346153846154,852.4245900662551
107,2,5699.576923076923,926.0357073146369
107,3,6483.596153846154,777.8720913962347
107,4,6820.2307692307695,837.8080320947839
107,5,7288.288461538462,1064.2523166945625
107,6,7494.5192307692305,1007.1192364788146
107,7,7311.5,1127.6585058794853
108,1,3.183673469387755,1.7989982095108181
108,2,3.6666666666666665,1.9606049146132614
108,3,4.1,2.6049403612586386
108,4,4.04,2.4740283600902013
108,5,3.6041666666666665,2.111161657973944
108,6,4.538461538461538,2.5854914840660332
108,7,3.04,1.8065639953756842
109,1,1.0,0.0
109,2,1.0,0.0
109,3,1.375,1.0606601717798212
109,4,1.125,0.3535533905932738
109,5,1.0,0.0
109,6,1.0,0.0
109,7,1.0,0.0
110,2,1.0,0.0
110,4,1.0,
110,5,1.0,
110,6,1.0,
111,1,1.64,1.0754843869934452
111,2,1.5789473684210527,1.1697953037312034
111,3,2.0,2.250925735484551
111,4,1.5454545454545454,1.1009637651263606
111,5,1.5,0.8574929257125442
111,6,1.7916666666666667,1.350657381543832
111,7,1.8888888888888888,1.7614096918559585
112,1,151.19230769230768,32.999131575940204
112,2,72.23076923076923,40.322530744872545
112,3,73.92307692307692,19.358178242198104
112,4,84.32692307692308,22.509014450290326
112,5,94.88461538461539,23.035908751469588
112,6,123.0576923076923,27.57763619492337
112,7,179.76923076923077,47.183669235593975
113,1,3822.923076923077,578.4585278795892
113,2,4052.076923076923,566.9135856324672
113,3,4467.884615384615,554.6416491522782
113,4,4572.442307692308,623.061650349102
113,5,4609.788461538462,788.4645375177486
113,6,4726.576923076923,672.9942850368848
113,7,4786.615384615385,699.3721316882752
114,1,4425.5192307692305,682.9753674651105
114,2,2732.9615384615386,453.01776624203177
114,3,2976.6153846153848,364.1552757502106
114,4,3198.2884615384614,399.9917811184282
114,5,3400.673076923077,536.77028793147
114,6,3920.1153846153848,518.8246012068975
114,7,5455.0,796.5557720832959
115,1,1.1428571428571428,0.36313651960128146
115,2,1.2222222222222223,0.4409585518440984
115,3,1.1666666666666667,0.3892494720807615
115,4,1.1666666666666667,0.38924947208076144
115,5,1.0666666666666667,0.2581988897471611
115,6,1.0,0.0
115,7,1.3076923076923077,0.48038446141526137
116,1,375.61538461538464,84.31596826088602
116,2,293.15384615384613,114.88107825825709
116,3,280.5769230769231,43.30301178396943
116,4,289.15384615384613,46.24842747316469
116,5,307.4807692307692,54.90722670555053
116,6,365.63461538461536,63.38863287909388
116,7,402.21153846153845,102.72833706822286
117,1,2.7111111111111112,1.5465830698411231
117,2,2.6216216216216215,1.3814515584733358
117,3,2.242424242424242,1.1734112405265
117,4,2.2857142857142856,1.362770287738494
117,5,2.1538461538461537,1.7250242033155043
117,6,2.263157894736842,1.349358416640149
117,7,2.45,1.449137674618944
118,1,1.3333333333333333,0.48304589153964805
118,2,1.3333333333333333,0.5940885257860047
118,3,2.8823529411764706,4.9985291954381
118,4,1.4705882352941178,0.7174300539794394
118,5,1.1111111111111112,0.32338083338177726
118,6,1.2105263157894737,0.4188539082916955
118,7,1.2,0.4103913408340616
119,1,13.461538461538462,5.795405680234276
119,2,11.923076923076923,9.58725901626462
119,3,10.01923076923077,4.3317812512229255
119,4,11.634615384615385,3.9408809911522757
119,5,12.0,5.759901959949952
119,6,10.98076923076923,5.081648584648315
119,7,14.115384615384615,4.945403277252589
120,1,2.1363636363636362,1.2312011357964503
120,2,1.7777777777777777,1.3333333333333333
120,3,2.2972972972972974,4.22206416647424
120,4,1.8717948717948718,0.767068485911312
120,5,1.6904761904761905,0.840676128528589
120,6,2.027027027027027,1.0404722882338495
120,7,2.388888888888889,1.9752436056312905
121,1,6.230769230769231,3.2456026638489974
121,2,5.9411764705882355,3.629940851892121
121,3,6.173076923076923,3.072465662764806
121,4,5.365384615384615,2.9374448423947666
121,5,6.269230769230769,3.2666789792608175
121,6,6.403846153846154,2.702646599637832
121,7,5.538461538461538,2.2532028485964326
122,1,3.108695652173913,1.8040480514611232
122,2,2.7777777777777777,1.5504968249049733
122,3,3.0,1.8090680674665818
122,4,2.772727272727273,1.7502642506621329
122,5,3.4130434782608696,2.0174360731331102
122,6,3.088888888888889,1.6489972465689318
122,7,2.7906976744186047,2.2631429845080038
123,1,5.313725490196078,2.3873851476327097
123,2,9.384615384615385,5.076488852037076
123,3,9.673076923076923,6.233122007048404
123,4,11.98076923076923,6.470113447547325
123,5,9.25,4.77688470145349
123,6,9.076923076923077,4.2833290784116524
123,7,4.92,2.230036148695755
124,1,4.5,2.3408528011677054
124,2,5.957446808510638,2.9705617007161
124,3,6.288461538461538,3.133228232247764
124,4,5.86,3.8066000685168717
124,5,5.666666666666667,3.1283648551066845
124,6,6.884615384615385,3.269909431820351
124,7,3.82,1.9968342291676369
125,1,1405.0576923076924,210.9429263449293
125,2,1539.2884615384614,225.63490695546736
125,3,1661.923076923077,250.88563492148123
125,4,1709.9807692307693,293.82771331704254
125,5,1720.75,337.7300160268409
125,6,1694.3076923076924,283.78931279615733
125,7,1679.6153846153845,258.9475042450711
126,1,4.64,2.693605428432612
126,2,4.82,3.12128963404421
126,3,6.480769230769231,6.421441975424256
126,4,5.469387755102041,2.32828657328666
126,5,4.653846153846154,2.342150975397091
126,6,5.42,2.250532816731112
126,7,5.769230769230769,2.8602439537761675
127,1,35.19230769230769,15.054200718604031
127,2,23.423076923076923,16.362734027561284
127,3,21.0,6.265373249917704
127,4,21.153846153846153,5.788374472569203
127,5,23.365384615384617,6.9902701177965
127,6,29.653846153846153,7.689780882124207
127,7,36.48076923076923,16.02264376194428
128,1,1.9473684210526316,1.1137316970571831
128,2,2.4468085106382977,1.3156005512163549
128,3,2.159090909090909,1.1602562230693905
128,4,2.723404255319149,1.7029657973482675
128,5,2.784313725490196,1.4739569259675955
128,6,2.8222222222222224,1.9573740397055264
128,7,1.8666666666666667,1.0995866992151684
129,1,213.01923076923077,32.70155622885307
129,2,152.0,68.45952002718789
129,3,123.07692307692308,25.301202136708728
129,4,122.0,18.230549667425567
129,5,125.51923076923077,23.31076531967234
129,6,140.73076923076923,19.6410089040566
129,7,191.44230769230768,25.446147257618595
130,1,31.096153846153847,8.11983679780118
130,2,37.40384615384615,10.747110173153827
130,3,32.26923076923077,9.085898111618961
130,4,33.01923076923077,10.758472055329657
130,5,31.692307692307693,9.099748890175674
130,6,41.76923076923077,13.251141844422147
130,7,32.34615384615385,13.105730845529948
131,1,5.215686274509804,3.048368255248674
131,2,5.490196078431373,3.0748824304002773
131,3,5.634615384615385,2.9038773684057433
131,4,5.9423076923076925,3.2504205552238963
131,5,6.25,3.235071293574502
131,6,6.666666666666667,4.250490167812022
131,7,4.8,2.5475077857324298
132,1,7561.903846153846,846.6826444288756
132,2,8173.384615384615,1280.9785498785172
132,3,6849.826923076923,911.5310912093605
132,4,6562.634615384615,945.6001109129973
132,5,6916.711538461538,812.6013260870122
132,6,7096.307692307692,856.5081764993587
132,7,6387.5192307692305,716.0658719393485
133,1,14.192307692307692,5.0799045133007565
133,2,12.403846153846153,5.09617163262783
133,3,12.557692307692308,4.92458204273479
133,4,13.673076923076923,5.697337368631599
133,5,14.51923076923077,5.699984123181826
133,6,12.5,4.746515749969221
133,7,14.846153846153847,5.340869487061826
134,1,15.26923076923077,4.765543750698234
134,2,18.692307692307693,5.83612301318587
134,3,19.384615384615383,5.099611081494723
134,4,18.28846153846154,5.11566812174373
134,5,20.25,6.591363928002501
134,6,20.53846153846154,6.515325939393279
134,7,13.692307692307692,3.387048350838833
135,1,9.692307692307692,4.448125675058669
135,2,10.403846153846153,5.86869266059271
135,3,10.557692307692308,4.002026259031653
135,4,12.576923076923077,4.716870655241729
135,5,12.23076923076923,5.400128482913704
135,6,10.903846153846153,3.6042437698271548
135,7,9.057692307692308,3.58872669285613
136,1,7.0576923076923075,2.9928900161160485
136,2,6.423076923076923,5.218166434212626
136,3,6.903846153846154,4.006169826873247
136,4,6.431372549019608,2.913794103644143
136,5,7.9,4.532197736918659
136,6,7.333333333333333,4.097153483415854
136,7,6.5576923076923075,3.2017976662534346
137,1,3007.7115384615386,419.36255719133686
137,2,3206.5,613.5091766256813
137,3,3452.8846153846152,369.92302611336424
137,4,3570.423076923077,378.46974371539125
137,5,3756.153846153846,489.8428473326483
137,6,4078.5,507.5627460486738
137,7,3733.0,604.4705672459714
138,1,7918.961538461538,1320.205954840981
138,2,9429.865384615385,1545.8432311359616
138,3,8567.596153846154,1396.6449470857694
138,4,8233.326923076924,1837.3634319920816
138,5,8608.653846153846,1883.4918019529935
138,6,8062.307692307692,1401.5296061098434
138,7,4641.615384615385,791.6800491049585
139,1,4.46,2.409250878575821
139,2,5.770833333333333,3.0959107093983467
139,3,4.354166666666667,3.049168587994797
139,4,5.958333333333333,3.4944231151652803
139,5,4.94,3.4131199444353024
139,6,6.081632653061225,3.0127281012804485
139,7,3.4545454545454546,2.118078829533593
140,1,3045.3076923076924,483.62692388689015
140,2,5063.9807692307695,866.6987736975336
140,3,5555.115384615385,667.2875928139069
140,4,5651.788461538462,787.5540525872533
140,5,5581.692307692308,826.5011900745035
140,6,5451.403846153846,752.9775472426677
140,7,3722.2115384615386,614.4123395583038
141,1,5601.2307692307695,942.6469119470545
141,2,6141.9807692307695,998.2512256074858
141,3,6657.942307692308,694.3962369290585
141,4,6844.5192307692305,798.7804304647894
141,5,6994.2692307692305,985.0291548464115
141,6,7283.096153846154,945.4431528542763
141,7,6908.038461538462,1231.2906023808157
142,1,7212.307692307692,1225.4826586314205
142,2,7763.115384615385,1385.380427031438
142,3,8581.5,1124.6628165723232
142,4,8868.26923076923,1236.6175104978838
142,5,8944.423076923076,1422.8244534514324
142,6,8938.211538461539,1213.1852151006306
142,7,8874.288461538461,1624.2547532310518
143,1,2690.4615384615386,477.47540585624586
143,2,3094.25,520.3297549838647
143,3,3349.3076923076924,451.0741227929104
143,4,3387.980769230769,529.0432537409475
143,5,3473.923076923077,562.4470989034052
143,6,3520.596153846154,528.748884377088
143,7,3108.1153846153848,569.904452048372
144,1,3364.5,416.4227913749085
144,2,2260.423076923077,415.99025941433024
144,3,2366.1153846153848,243.83445475834657
144,4,2494.6153846153848,265.88506685837126
144,5,2673.173076923077,392.0249952592231
144,6,3018.730769230769,366.0067027879014
144,7,3991.7884615384614,472.0746591227091
145,1,311.4807692307692,55.3999682822219
145,2,333.2307692307692,54.77677172821805
145,3,319.96153846153845,53.10439645713831
145,4,334.34615384615387,52.05008320250443
145,5,345.09615384615387,49.89764410147866
145,6,356.25,45.12330600807125
145,7,381.3269230769231,79.0042741841637
146,1,319.38461538461536,64.57588751901731
146,2,245.03846153846155,79.32903964450888
146,3,239.51923076923077,52.78386948517562
146,4,241.98076923076923,43.698382607757196
146,5,244.6346153846154,30.644085151153252
146,6,272.9807692307692,37.25139312284522
146,7,403.9230769230769,101.0266604599016
147,1,5.211538461538462,2.8924278319774177
147,2,4.82,3.6460210350127027
147,3,3.857142857142857,2.1984843263788196
147,4,4.076923076923077,2.1036490597330717
147,5,4.673469387755102,2.59316212295305
147,6,4.823529411764706,2.3126251953391943
147,7,5.5,2.6971299197334875
148,1,6111.346153846154,992.8629011969136
148,2,2011.7692307692307,711.418456473517
148,3,2093.6923076923076,243.3026468801436
148,4,2540.5384615384614,341.91992306068107
148,5,2956.173076923077,468.84215836144
148,6,3794.6153846153848,579.7969270541349
148,7,6830.4807692307695,1055.9321221942957
149,1,3.375,2.0486113615418367
149,2,5.372549019607843,3.903643345971686
149,3,5.098039215686274,2.8653439720967837
149,4,5.788461538461538,4.1080339196221605
149,5,6.34,3.5720570875525905
149,6,5.82,3.9728157906102886
149,7,3.382978723404255,2.027562163196093
150,1,2.7906976744186047,1.5048831553263327
150,2,3.4468085106382977,1.9539092435678556
150,3,3.14,1.6904292414674336
150,4,3.6875,2.407048603315563
150,5,3.688888888888889,1.9402696886377582
150,6,3.4565217391304346,1.7346984590877323
150,7,2.488372093023256,1.6528776209020584
151,1,2431.6923076923076,392.18560724216223
151,2,2267.8076923076924,419.21687206268444
151,3,2374.4423076923076,245.00791611553296
151,4,2404.730769230769,300.9106515415521
151,5,2436.769230769231,330.1540707112966
151,6,2647.0384615384614,325.9018835591329
151,7,2708.730769230769,449.6794987362781
152,1,283.25,59.45533007653565
152,2,254.26923076923077,75.01950475385935
152,3,253.5,41.169425167561556
152,4,258.11538461538464,50.84951032064291
152,5,274.75,51.88595147806689
152,6,310.6923076923077,52.132011339817325
152,7,312.5,85.17237423797305
153,1,4.294117647058823,1.868626422237027
153,2,4.352941176470588,2.2165155484387173
153,3,4.764705882352941,2.093687992936079
153,4,4.6923076923076925,2.4053735720499088
153,5,5.333333333333333,2.811879561195085
153,6,5.3076923076923075,2.4776527596874276
153,7,6.211538461538462,3.3392293255611816
154,1,1.6296296296296295,0.838870492807861
154,2,1.75,0.7620007620011432
154,3,1.53125,0.6712710620231422
154,4,1.4838709677419355,0.8112117578838661
154,5,1.8666666666666667,1.0742546199601597
154,6,1.8611111111111112,0.9900296612519901
154,7,1.3,0.534983080621924
155,1,5.403846153846154,3.3092835276028176
155,2,8.862745098039216,6.238652443735384
155,3,8.862745098039216,6.353013797696765
155,4,9.84,6.383524712500301
155,5,9.865384615384615,6.3122316558109155
155,6,9.76923076923077,6.326462892487009
155,7,5.923076923076923,3.105000103224739
156,1,1.3125,0.47871355387816905
156,2,1.3333333333333333,0.9701425001453319
156,3,1.3478260869565217,0.5727680517510725
156,4,1.3636363636363635,0.6579516949597689
156,5,1.2,0.5231483637805969
156,6,1.4583333333333333,0.7790276362049131
156,7,1.75,1.332784974957958
157,1,17.865384615384617,5.6012213169385925
157,2,15.307692307692308,5.546730043726564
157,3,12.942307692307692,5.0852090844802875
157,4,11.634615384615385,4.554802878383997
157,5,12.673076923076923,4.166726998054919
157,6,14.557692307692308,4.569349983971254
157,7,14.673076923076923,5.283051531469563
158,1,3123.5384615384614,448.5662327442526
158,2,2105.923076923077,315.2539496823901
158,3,2172.2115384615386,306.5892913813912
158,4,2426.0384615384614,332.44217905264827
158,5,2626.25,443.98917470463397
158,6,2995.6153846153848,397.5456641101628
158,7,3746.3653846153848,526.0073073691387
159,1,21.673076923076923,6.080251393945374
159,2,17.865384615384617,10.581205769450142
159,3,17.03846153846154,9.098505670156186
159,4,17.557692307692307,6.219556322170059
159,5,17.21153846153846,6.631288102657921
159,6,21.73076923076923,6.065380335343203
159,7,23.173076923076923,8.377657386649592
160,1,5.134615384615385,2.671775837094168
160,2,6.711538461538462,6.693094300263309
160,3,4.8,2.531435020952764
160,4,5.7254901960784315,3.388677803347784
160,5,5.288461538461538,2.286675285482572
160,6,5.769230769230769,3.660147777019792
160,7,5.653846153846154,2.6486001880728285
161,1,6775.75,901.2995818674888
161,2,11634.01923076923,1963.5022879836536
161,3,12748.865384615385,1899.6458186791922
161,4,12621.038461538461,2110.7478459256895
161,5,12418.923076923076,2158.6615392473273
161,6,11434.557692307691,1293.1193235125793
161,7,8353.557692307691,1039.641084625665
162,1,6409.538461538462,645.0647470630131
162,2,10396.038461538461,1452.8463740970685
162,3,11597.711538461539,1566.10780607735
162,4,11682.346153846154,1742.662363489317
162,5,11641.288461538461,1970.1352132012728
162,6,10402.865384615385,1252.9989598112538
162,7,7275.192307692308,812.2538490113702
163,1,5867.538461538462,804.4218594142435
163,2,7462.384615384615,1018.1550240960391
163,3,8079.288461538462,1051.7945698277565
163,4,8200.076923076924,1161.5913838292813
163,5,8294.673076923076,1366.8120446994326
163,6,7893.2307692307695,1001.0135964167325
163,7,6832.096153846154,916.4685046333657
164,1,5835.4807692307695,585.3753778185924
164,2,6264.9807692307695,911.0741880294461
164,3,6832.288461538462,729.2070454667667
164,4,7062.057692307692,840.4096436591826
164,5,7192.307692307692,1015.4748051722742
164,6,7242.9807692307695,749.3109119452225
164,7,6996.788461538462,654.5105441574434
165,1,8.01923076923077,3.943176705898006
165,2,11.653846153846153,6.546618990834992
165,3,11.51923076923077,6.512402600574988
165,4,12.98076923076923,7.127660520445748
165,5,12.173076923076923,6.070569162339816
165,6,10.942307692307692,5.592058309671243
165,7,7.019230769230769,3.2448474063967008
166,1,1249.826923076923,271.59541140495963
166,2,1410.076923076923,319.4773824363567
166,3,1510.0192307692307,305.1952438650184
166,4,1525.8076923076924,355.30980894400454
166,5,1608.0384615384614,361.0491771152871
166,6,1624.9615384615386,344.89105762393905
166,7,1393.8653846153845,370.92010813842086
167,1,11.211538461538462,4.04065874294317
167,2,7.9423076923076925,5.019231491594522
167,3,8.134615384615385,3.3138381642111314
167,4,8.038461538461538,3.34289729016752
167,5,9.01923076923077,4.771197837906794
167,6,8.942307692307692,3.3572482986462586
167,7,9.403846153846153,3.075900093896416
168,1,60.59615384615385,13.01621856382865
168,2,54.46153846153846,20.37824824434858
168,3,56.67307692307692,43.83960120124455
168,4,49.80769230769231,9.675192578594022
168,5,52.46153846153846,8.240173086087923
168,6,62.25,11.715374513859983
168,7,66.61538461538461,16.37328508745428
169,1,8.923076923076923,3.9499126515343512
169,2,7.5,6.7082039324993685
169,3,7.25,3.6668894762962987
169,4,7.4423076923076925,3.207915831486302
169,5,7.019230769230769,3.632588795537703
169,6,9.134615384615385,4.111337009542416
169,7,8.192307692307692,3.469974637068757
170,1,6688.134615384615,648.0189427407421
170,2,8829.173076923076,1303.4221732093847
170,3,9793.442307692309,1252.8855073970444
170,4,10001.134615384615,1406.4490542880294
170,5,10388.76923076923,1660.6533159866437
170,6,9926.173076923076,1237.1274558452062
170,7,8056.307692307692,1007.2613722845375
171,1,3.5510204081632653,1.8491126756027687
171,2,4.196078431372549,2.3239587590414534
171,3,4.4,2.885572839532023
171,4,4.530612244897959,2.5666291189054964
171,5,4.769230769230769,2.373178431401647
171,6,4.354166666666667,2.1781270827599757
171,7,3.7755102040816326,2.074300144249953
172,1,1.4,0.5477225575051661
172,2,1.25,0.4629100498862757
172,3,1.125,0.35355339059327373
172,4,1.0909090909090908,0.30151134457776363
172,5,1.25,0.46291004988627577
172,6,1.0,0.0
172,7,1.3,0.48304589153964794
173,1,17.076923076923077,6.428631281293829
173,2,9.846153846153847,9.730454749030288
173,3,7.230769230769231,3.90382107742208
173,4,6.211538461538462,2.57694558869976
173,5,6.769230769230769,2.6242861559011237
173,6,8.01923076923077,3.1027526337891764
173,7,14.73076923076923,6.831631690419536
174,1,5.153846153846154,2.476434940611797
174,2,7.173076923076923,3.341487011039727
174,3,8.115384615384615,3.9638258709793175
174,4,7.9423076923076925,3.7751169909853055
174,5,7.254901960784314,3.654274960945889
174,6,8.23076923076923,4.056538583451992
174,7,5.76,2.6151832963426074
175,1,2.272727272727273,1.207797079130091
175,2,3.02,1.8570329637815879
175,3,3.42,1.9492541744817922
175,4,3.9019607843137254,2.012509895238126
175,5,3.8636363636363638,1.9717883405787457
175,6,3.6222222222222222,1.8499249234015476
175,7,3.0238095238095237,1.880426719061592
176,1,1.0,0.0
176,2,1.0,0.0
176,3,1.0,0.0
176,4,1.0,0.0
176,5,1.1,0.316227766016838
176,6,1.1428571428571428,0.3779644730092272
176,7,1.0,0.0
177,1,15.403846153846153,5.229102631313374
177,2,9.98076923076923,4.569680061806295
177,3,11.365384615384615,5.017728750137331
177,4,11.196078431372548,4.694761369199237
177,5,11.442307692307692,5.146533047914198
177,6,13.692307692307692,5.297200376145659
177,7,12.596153846153847,4.657945416734619
178,1,4.1020408163265305,2.219655547218829
178,2,5.153846153846154,4.165143009500725
178,3,5.4,4.819179369552287
178,4,5.215686274509804,2.5947155951294247
178,5,5.2745098039215685,3.3827706476942776
178,6,5.519230769230769,2.3803969401677905
178,7,4.470588235294118,2.5795576456165548
179,1,179.96153846153845,32.056299456450496
179,2,147.21153846153845,48.35543911189696
179,3,137.1346153846154,22.129767766919695
179,4,140.42307692307693,27.664195132114223
179,5,149.6346153846154,25.932059684047726
179,6,168.01923076923077,33.43679456480885
179,7,190.5,43.36461917368156
180,1,3.784313725490196,2.238872265138823
180,2,4.938775510204081,2.7188245259157657
180,3,3.94,2.315960593228597
180,4,4.081632653061225,2.352629155982351
180,5,4.5,2.4598821939603663
180,6,5.078431372549019,2.2524931720642525
180,7,3.9,2.1404748662530992
181,1,309.6730769230769,80.70297055879404
181,2,204.21153846153845,65.12020153966908
181,3,223.8846153846154,50.31183303146911
181,4,257.7307692307692,52.763666711922866
181,5,277.5192307692308,89.58849067900285
181,6,296.59615384615387,68.88588449716138
181,7,360.2692307692308,109.51624740857181
182,1,7.480769230769231,3.827098345956493
182,2,8.16326530612245,6.7772503605060646
182,3,8.23076923076923,4.381849303461994
182,4,8.84,6.2868830082309985
182,5,7.788461538461538,4.68345665232187
182,6,8.538461538461538,4.127675785553968
182,7,6.826923076923077,2.8056047116242846
183,1,2.1363636363636362,1.0909971775571339
183,2,2.085714285714286,1.462701541094193
183,3,2.4615384615384617,1.8187062180825984
183,4,2.263157894736842,1.349358416640149
183,5,2.65,1.6416064677235511
183,6,2.58974358974359,1.4089553561704897
183,7,2.1463414634146343,1.2953952217326592
184,1,1.4444444444444444,0.8006407690254358
184,2,1.4705882352941178,0.7174300539794393
184,3,1.3571428571428572,0.633323693776651
184,4,1.3125,0.6020797289396148
184,5,1.3846153846153846,0.7679476477883045
184,6,1.4666666666666666,0.6399404734221844
184,7,1.4,0.6454972243679028
185,1,3.625,1.7335856335745778
185,2,4.708333333333333,2.858048235476801
185,3,5.423076923076923,3.182958014089569
185,4,5.24,3.449696821934546
185,5,5.32,3.0999670834328783
185,6,4.980769230769231,3.5006463527294254
185,7,4.08,2.2753335705216626
186,1,9178.288461538461,1013.9036063657668
186,2,9766.653846153846,1244.467488047979
186,3,9707.961538461539,788.7957055907257
186,4,9724.115384615385,1043.09241697316
186,5,9814.307692307691,1203.9879410910266
186,6,9857.73076923077,764.0942636485192
186,7,9085.173076923076,795.6820165228053
187,1,1.4166666666666667,0.5149286505444373
187,2,1.6,0.6992058987801011
187,3,1.5,0.5222329678670935
187,4,1.0,0.0
187,5,1.1428571428571428,0.3779644730092272
187,6,1.4545454545454546,0.6875516509523286
187,7,1.6666666666666667,0.5773502691896258
188,1,48.5,12.386741805213333
188,2,35.01923076923077,13.536429257516204
188,3,34.67307692307692,7.261829170114621
188,4,38.26923076923077,9.99630399269294
188,5,36.03846153846154,8.16967500844371
188,6,42.19230769230769,9.03378942819019
188,7,46.48076923076923,14.249169751686168
189,1,75.8076923076923,21.80667145761434
189,2,48.53846153846154,22.239746735105346
189,3,49.94230769230769,11.972867138297001
189,4,55.32692307692308,9.654260776010853
189,5,59.21153846153846,13.671691862057187
189,6,69.13461538461539,14.083823074655193
189,7,87.96153846153847,25.548847131398897
190,1,18.596153846153847,9.358355007502947
190,2,7.5576923076923075,4.844295053992453
190,3,8.51923076923077,4.884912284180006
190,4,10.76923076923077,5.744956473888886
190,5,13.807692307692308,7.404393135658766
190,6,13.365384615384615,6.7476323985843605
190,7,22.307692307692307,10.969723862931065
191,1,7.865384615384615,4.058536615211643
191,2,8.01923076923077,4.207791021312096
191,3,8.942307692307692,4.285925262349948
191,4,8.403846153846153,4.44248479924845
191,5,7.3076923076923075,4.123288529271987
191,6,9.823529411764707,4.889604819831318
191,7,8.211538461538462,4.394009016124776
192,1,3.2941176470588234,1.6406598385656768
192,2,3.92,1.914925266298976
192,3,4.615384615384615,2.643184696415768
192,4,3.5416666666666665,1.6625836511776244
192,5,4.0638297872340425,2.0684404471585007
192,6,3.823529411764706,1.7630188014078712
192,7,2.4705882352941178,1.3616598867040268
193,1,126.73076923076923,20.733713556139776
193,2,164.1153846153846,37.45410464490015
193,3,164.34615384615384,30.05477653818409
193,4,172.44230769230768,27.084047443886323
193,5,172.6346153846154,26.80944291217061
193,6,172.78846153846155,21.761034197653217
193,7,170.48076923076923,31.088419371279148
194,1,19.826923076923077,22.035373659361717
194,2,12.788461538461538,5.406374373019019
194,3,12.307692307692308,5.15842528615864
194,4,16.71153846153846,33.27033450945513
194,5,15.75,18.440019352633286
194,6,17.03846153846154,15.344362876852559
194,7,18.923076923076923,22.850619894492898
195,1,23.98076923076923,23.725133842979048
195,2,10.557692307692308,4.398812056829914
195,3,12.326923076923077,10.836975835022832
195,4,13.25,8.998638241205077
195,5,16.865384615384617,19.598948397313134
195,6,19.576923076923077,16.227966847204453
195,7,26.28846153846154,19.04518521673308
196,1,22.076923076923077,5.519470540984013
196,2,25.134615384615383,11.550450031388467
196,3,21.076923076923077,5.786550172246638
196,4,20.73076923076923,4.9906398057956
196,5,22.865384615384617,6.08446703211191
196,6,25.596153846153847,9.08189238158927
196,7,24.557692307692307,6.7254665602089405
197,1,13.634615384615385,5.797324758798179
197,2,18.153846153846153,7.373467578604384
197,3,16.403846153846153,8.402286372743596
197,4,17.442307692307693,7.9838402021869985
197,5,18.173076923076923,9.004837814885851
197,6,20.403846153846153,8.07625329407052
197,7,13.942307692307692,6.238443312421186
198,1,14.307692307692308,4.667528470305901
198,2,8.653846153846153,8.38973372496811
198,3,7.3076923076923075,2.7335135871109295
198,4,6.9423076923076925,3.4833692363575834
198,5,8.288461538461538,3.7747174337126292
198,6,9.384615384615385,4.107161827898066
198,7,13.48076923076923,3.6487461430318207
199,1,5.0,
199,2,1.0,0.0
199,3,1.0,0.0
199,4,1.0,0.0
199,5,3.0,
199,6,1.0,
199,7,1.0,0.0
200,1,4.9423076923076925,2.444790071090844
200,2,4.803921568627451,3.5271496018350974
200,3,5.42,2.7336900381151104
200,4,5.788461538461538,3.9424116161853116
200,5,5.56,3.802040268603376
200,6,5.215686274509804,2.6631840003288993
200,7,3.7755102040816326,2.0743001442499525
201,1,1.4642857142857142,0.8811668550592597
201,2,1.3,0.7326950970650465
201,3,1.375,0.6191391873668904
201,4,1.7619047619047619,1.1791845447071423
201,5,1.631578947368421,1.1647854507156374
201,6,1.4166666666666667,0.5036101551853348
201,7,1.4444444444444444,0.6156987634551992
202,1,12.557692307692308,4.534890713768306
202,2,10.384615384615385,5.924868977301526
202,3,9.615384615384615,3.763362316812164
202,4,9.538461538461538,2.98007460402429
202,5,10.403846153846153,3.8463612312113002
202,6,13.096153846153847,4.9478044859077865
202,7,17.384615384615383,6.231337143364053
203,1,4.92,2.9335497755644586
203,2,5.3076923076923075,3.0067796696632842
203,3,5.229166666666667,2.799996833838129
203,4,5.788461538461538,3.057209662430814
203,5,5.673469387755102,3.3565095653945387
203,6,6.98,4.017766665647948
203,7,4.62,2.039307605586779
204,1,1.0,0.0
204,2,1.6666666666666667,1.1547005383792517
204,3,1.0,0.0
204,4,1.0,
204,5,1.0,0.0
204,6,1.0,0.0
204,7,1.5,0.7071067811865476
205,1,9.692307692307692,5.237640770866741
205,2,10.568627450980392,6.1587495547741975
205,3,10.431372549019608,6.077021974489758
205,4,12.72549019607843,8.688103202362525
205,5,11.03921568627451,7.141318601809404
205,6,11.442307692307692,6.77484812517265
205,7,7.88,3.9467889298951437
